Timestamp,Error Code,Error String,Mean Current,Mean Error,T,P,H,valve,flow set,flow read,syncro err flag,syncro time,Vset,Vmon,Imon,Status flag,Power,Error Message
2022-12-01_00:00:04,0,"No error",-9.468536E-10,5.989112E-12,293.29,96031,2.04,1,3.04,3.01,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11807.948800, 13501.596248, 31.922820, 13501.596248, 0.000000, 29.475439, 1
2022-12-01_00:00:34,0,"No error",-9.648151E-10,8.580954E-12,293.28,96032,2.04,1,2.99,3.05,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 12031.944936, 13766.012725, 31.824018, 13633.804487, 132.208239, 25.265773, 1
2022-12-01_00:01:04,0,"No error",-9.537617E-10,6.712305E-12,293.28,96033,2.04,1,3.01,2.96,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11894.104204, 13608.905152, 31.882492, 13625.504708, 108.583846, 26.330702, 1
2022-12-01_00:01:34,0,"No error",-9.528509E-10,6.951916E-12,293.29,96031,2.04,1,2.98,2.95,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11882.748032, 13587.572574, 31.890484, 13616.021675, 95.460057, 26.900714, 1
2022-12-01_00:02:04,0,"No error",-9.678180E-10,6.865854E-12,293.27,96026,2.04,1,3.01,2.99,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 12069.401527, 13805.954177, 31.809259, 13654.008175, 114.289084, 25.980328, 1
2022-12-01_00:02:34,0,"No error",-9.468672E-10,6.871448E-12,293.28,96027,2.04,1,2.96,2.97,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11808.133581, 13501.562207, 31.922833, 13628.600514, 118.797062, 25.881655, 1
2022-12-01_00:03:04,0,"No error",-9.628215E-10,7.128537E-12,293.28,96028,2.04,1,3.01,2.97,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 12007.098227, 13731.694649, 31.836734, 13643.328247, 115.750044, 25.958113, 1
2022-12-01_00:03:34,0,"No error",-9.552740E-10,5.680863E-12,293.28,96031,2.04,1,3.02,3.05,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11912.978094, 13627.765823, 31.875437, 13641.382944, 108.396509, 26.277721, 1
2022-12-01_00:04:04,0,"No error",-9.413066E-10,5.259918E-12,293.29,96030,2.05,1,3.01,3.05,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11738.796306, 13420.711604, 31.953430, 13616.863907, 123.506013, 25.718540, 1
2022-12-01_00:04:34,0,"No error",-9.505306E-10,6.682233E-12,293.28,96028,2.04,1,3.02,3.05,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11853.829250, 13555.500639, 31.902522, 13610.727580, 118.605448, 25.957353, 1
2022-12-01_00:05:04,0,"No error",-9.546195E-10,5.694886E-12,293.28,96034,2.04,1,3.01,2.96,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11904.824171, 13622.658150, 31.877346, 13622.833770, 112.889156, 26.158609, 1
2022-12-01_00:05:34,0,"No error",-9.658089E-10,5.850267E-12,293.28,96026,2.04,1,2.99,3.07,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 12044.367370, 13771.660894, 31.821929, 13623.398587, 113.615899, 26.125369, 1
2022-12-01_00:06:04,0,"No error",-9.583856E-10,7.058643E-12,293.29,96030,2.05,1,3.01,3.03,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11951.796203, 13665.513048, 31.861346, 13629.059376, 114.161660, 26.080475, 1
2022-12-01_00:06:34,0,"No error",-9.548462E-10,7.187003E-12,293.28,96030,2.04,1,2.97,2.99,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11907.659697, 13620.226979, 31.878256, 13632.324817, 113.392712, 26.101002, 1
2022-12-01_00:07:04,0,"No error",-9.524556E-10,6.489467E-12,293.28,96028,2.05,1,3.05,3.01,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11877.849547, 13583.112961, 31.892156, 13610.040695, 97.922369, 26.826731, 1
2022-12-01_00:07:34,0,"No error",-9.530917E-10,6.183684E-12,293.28,96032,2.04,1,3.01,3.04,0, -17, 3276.200000, 3275.950000, 668.675000, 1, 1, , 11885.785554, 13597.916664, 31.886607, 13619.676141, 91.290139, 27.047734, 1
2022-12-01_00:08:04,0,"No error",-9.609518E-10,6.923176E-12,293.28,96032,2.04,1,3.01,2.99,0, -17, 3276.200000, 3275.950000, 668.675000, 1, 1, , 11983.809466, 13710.651539, 31.844547, 13617.571830, 88.894877, 27.146690, 1
2022-12-01_00:08:34,0,"No error",-9.605675E-10,5.979865E-12,293.29,96029,2.05,1,2.98,3.04,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11979.019714, 13695.371578, 31.850227, 13624.332406, 91.931942, 27.004903, 1
2022-12-01_00:09:04,0,"No error",-9.358506E-10,6.031366E-12,293.29,96033,2.04,1,2.96,3.02,0, -17, 3276.200000, 3275.950000, 668.680000, 1, 1, , 11670.784209, 13346.729040, 31.981590, 13616.934149, 109.347920, 26.331387, 1
2022-12-01_00:09:34,0,"No error",-9.652203E-10,6.743313E-12,293.28,96028,2.04,1,2.99,3.05,0, -17, 3276.200000, 3275.950000, 668.675000, 1, 1, , 12037.049824, 13766.127601, 31.823976, 13637.996845, 115.593215, 25.985054, 1
